Dato	Region	Faregrad	Faregrad	Svakt lag
2014-12-30	Lyngsalpan	4	4 Stor	Regn / temperaturstigning / soloppvarming
2014-12-31	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-31	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-31	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-01	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-01	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-02	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-02	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-03	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-03	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-04	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-04	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-01-05	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-05	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-01-06	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-06	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-07	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-07	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-08	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-08	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-09	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-09	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-10	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-10	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-11	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-11	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-12	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-12	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-13	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-13	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-14	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-14	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-15	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-15	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-01-16	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-01-17	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-01-18	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-19	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-20	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-21	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-22	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-23	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-24	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-25	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-26	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-27	Lyngsalpan	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-28	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-28	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-29	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-29	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-30	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-30	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-31	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-31	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-01	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-01	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-02	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-03	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-04	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-05	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-05	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-06	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-06	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-07	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-07	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-08	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-08	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-09	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-09	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-10	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-10	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-11	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-11	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-12	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-12	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-13	Lyngsalpan	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-13	Lyngsalpan	4	4 Stor	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-14	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-14	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-15	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-15	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-16	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-16	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-17	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-17	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-18	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-18	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-19	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-19	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-20	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-20	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-21	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-21	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-22	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-22	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-23	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-23	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-24	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-24	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-25	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-25	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-26	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-26	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-27	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-27	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-28	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-28	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-01	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-01	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-02	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-02	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-03	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-03	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-04	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-04	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-05	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-05	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-06	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-06	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-07	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-03-07	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-08	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-08	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-09	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-09	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-10	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-10	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-11	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-11	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-12	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-12	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-13	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-13	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-14	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-14	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-15	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-15	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-16	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-16	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-17	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-17	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-18	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-18	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-19	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-20	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-21	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-22	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-23	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-24	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-24	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-03-25	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-26	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-26	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-03-27	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-28	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-29	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-30	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-31	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-01	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-01	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-02	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-02	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-03	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-03	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-04	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-04	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-05	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-05	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-06	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-07	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-07	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-08	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-09	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-10	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-10	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-11	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-11	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-12	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-12	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-13	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-13	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-04-14	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-14	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-04-15	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-15	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-04-16	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-16	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-04-17	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-17	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-04-18	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-04-18	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-19	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-19	Lyngsalpan	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-19	Lyngsalpan	3	3 Betydelig	Kantkornet snø under skarelag
2015-04-20	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-20	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-21	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-21	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-22	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-22	Lyngsalpan	3	3 Betydelig	Kantkornet snø under skarelag
2015-04-23	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-23	Lyngsalpan	2	2 Moderat	Kantkornet snø under skarelag
2015-04-24	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-24	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-25	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-25	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-26	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-26	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-27	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-27	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-28	Lyngsalpan	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-04-29	Lyngsalpan	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-04-29	Lyngsalpan	1	1 Liten	Kantkornet snø over skarelag
2015-04-30	Lyngsalpan	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-04-30	Lyngsalpan	1	1 Liten	Kantkornet snø over skarelag
2015-05-01	Lyngsalpan	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-05-01	Lyngsalpan	1	1 Liten	Kantkornet snø over skarelag
2015-05-02	Lyngsalpan	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-05-02	Lyngsalpan	1	1 Liten	Kantkornet snø over skarelag
2015-05-03	Lyngsalpan	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-05-03	Lyngsalpan	1	1 Liten	Kantkornet snø over skarelag
2015-05-04	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-04	Lyngsalpan	1	1 Liten	Kantkornet snø over skarelag
2015-05-05	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-05	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-05-06	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-06	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-05-07	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-07	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-05-08	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-08	Lyngsalpan	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-09	Lyngsalpan	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-09	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-10	Lyngsalpan	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-10	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-11	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-11	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-12	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-12	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-13	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-13	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-05-14	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-14	Lyngsalpan	2	2 Moderat	Kantkornet snø over skarelag
2015-05-15	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-15	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-16	Lyngsalpan	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-16	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-17	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-18	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-19	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-20	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-21	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-22	Lyngsalpan	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-23	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-23	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-24	Lyngsalpan	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-24	Lyngsalpan	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-25	Lyngsalpan	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-25	Lyngsalpan	2	2 Moderat	Regn / temperaturstigning / soloppvarming
